Transaction_ID,Loan_ID,Customer_ID,EMI_Amount,Principal_Component,Interest_Component,Payment_Date,Payment_Status
TXN_LOAN0226_38,LOAN0226,CUST0051,7305.17,6670.39,634.78,2026-04-23,Paid
TXN_LOAN0226_39,LOAN0226,CUST0051,7305.17,6725.75,579.42,2026-05-23,Paid
TXN_LOAN0226_40,LOAN0226,CUST0051,7305.17,6781.56,523.61,2026-06-23,Paid
TXN_LOAN0226_41,LOAN0226,CUST0051,7305.17,6837.83,467.34,2026-07-23,Paid
TXN_LOAN0226_42,LOAN0226,CUST0051,7305.17,6894.57,410.6,2026-08-23,Paid
TXN_LOAN0226_43,LOAN0226,CUST0051,7305.17,6951.79,353.38,2026-09-23,Paid
TXN_LOAN0226_44,LOAN0226,CUST0051,7305.17,7009.47,295.7,2026-10-23,Paid
TXN_LOAN0226_45,LOAN0226,CUST0051,7305.17,7067.64,237.53,2026-11-23,Paid
TXN_LOAN0226_46,LOAN0226,CUST0051,7305.17,7126.29,178.88,2026-12-23,Missed
TXN_LOAN0226_47,LOAN0226,CUST0051,7305.17,7185.42,119.75,2027-01-23,Paid
TXN_LOAN0226_48,LOAN0226,CUST0051,7305.17,7245.34,59.83,2027-02-23,Paid
TXN_LOAN0227_1,LOAN0227,CUST0097,84687.61,78138.55,6549.06,2023-02-12,Paid
TXN_LOAN0227_2,LOAN0227,CUST0097,84687.61,78664.4,6023.21,2023-03-12,Paid
TXN_LOAN0227_3,LOAN0227,CUST0097,84687.61,79193.79,5493.82,2023-04-12,Paid
TXN_LOAN0227_4,LOAN0227,CUST0097,84687.61,79726.74,4960.87,2023-05-12,Paid
TXN_LOAN0227_5,LOAN0227,CUST0097,84687.61,80263.27,4424.34,2023-06-12,Paid
TXN_LOAN0227_6,LOAN0227,CUST0097,84687.61,80803.42,3884.19,2023-07-12,Paid
TXN_LOAN0227_7,LOAN0227,CUST0097,84687.61,81347.2,3340.41,2023-08-12,Paid
TXN_LOAN0227_8,LOAN0227,CUST0097,84687.61,81894.64,2792.97,2023-09-12,Paid
TXN_LOAN0227_9,LOAN0227,CUST0097,84687.61,82445.77,2241.84,2023-10-12,Paid
TXN_LOAN0227_10,LOAN0227,CUST0097,84687.61,83000.6,1687.01,2023-11-12,Paid
TXN_LOAN0227_11,LOAN0227,CUST0097,84687.61,83559.17,1128.44,2023-12-12,Paid
TXN_LOAN0227_12,LOAN0227,CUST0097,84687.61,84121.45,566.16,2024-01-12,Paid
TXN_LOAN0228_1,LOAN0228,CUST0092,30324.04,19693.65,10630.39,2023-08-28,Paid
TXN_LOAN0228_2,LOAN0228,CUST0092,30324.04,19931.2,10392.84,2023-09-28,Paid
TXN_LOAN0228_3,LOAN0228,CUST0092,30324.04,20171.62,10152.42,2023-10-28,Paid
TXN_LOAN0228_4,LOAN0228,CUST0092,30324.04,20414.94,9909.1,2023-11-28,Paid
TXN_LOAN0228_5,LOAN0228,CUST0092,30324.04,20661.19,9662.85,2023-12-28,Paid
TXN_LOAN0228_6,LOAN0228,CUST0092,30324.04,20910.41,9413.63,2024-01-28,Paid
TXN_LOAN0228_7,LOAN0228,CUST0092,30324.04,21162.63,9161.41,2024-02-28,Paid
TXN_LOAN0228_8,LOAN0228,CUST0092,30324.04,21417.9,8906.14,2024-03-28,Paid
TXN_LOAN0228_9,LOAN0228,CUST0092,30324.04,21676.25,8647.79,2024-04-28,Paid
TXN_LOAN0228_10,LOAN0228,CUST0092,30324.04,21937.72,8386.32,2024-05-28,Paid
TXN_LOAN0228_11,LOAN0228,CUST0092,30324.04,22202.34,8121.7,2024-06-28,Paid
TXN_LOAN0228_12,LOAN0228,CUST0092,30324.04,22470.15,7853.89,2024-07-28,Paid
TXN_LOAN0228_13,LOAN0228,CUST0092,30324.04,22741.19,7582.85,2024-08-28,Paid
TXN_LOAN0228_14,LOAN0228,CUST0092,30324.04,23015.5,7308.54,2024-09-28,Paid
TXN_LOAN0228_15,LOAN0228,CUST0092,30324.04,23293.12,7030.92,2024-10-28,Paid
TXN_LOAN0228_16,LOAN0228,CUST0092,30324.04,23574.09,6749.95,2024-11-28,Paid
TXN_LOAN0228_17,LOAN0228,CUST0092,30324.04,23858.45,6465.59,2024-12-28,Paid
TXN_LOAN0228_18,LOAN0228,CUST0092,30324.04,24146.23,6177.81,2025-01-28,Missed
TXN_LOAN0228_19,LOAN0228,CUST0092,30324.04,24437.49,5886.55,2025-02-28,Paid
TXN_LOAN0228_20,LOAN0228,CUST0092,30324.04,24732.27,5591.77,2025-03-28,Paid
TXN_LOAN0228_21,LOAN0228,CUST0092,30324.04,25030.59,5293.45,2025-04-28,Paid
TXN_LOAN0228_22,LOAN0228,CUST0092,30324.04,25332.52,4991.52,2025-05-28,Paid
TXN_LOAN0228_23,LOAN0228,CUST0092,30324.04,25638.09,4685.95,2025-06-28,Paid
TXN_LOAN0228_24,LOAN0228,CUST0092,30324.04,25947.34,4376.7,2025-07-28,Paid
TXN_LOAN0228_25,LOAN0228,CUST0092,30324.04,26260.33,4063.71,2025-08-28,Paid
TXN_LOAN0228_26,LOAN0228,CUST0092,30324.04,26577.09,3746.95,2025-09-28,Paid
TXN_LOAN0228_27,LOAN0228,CUST0092,30324.04,26897.67,3426.37,2025-10-28,Paid
TXN_LOAN0228_28,LOAN0228,CUST0092,30324.04,27222.11,3101.93,2025-11-28,Paid
TXN_LOAN0228_29,LOAN0228,CUST0092,30324.04,27550.47,2773.57,2025-12-28,Paid
TXN_LOAN0228_30,LOAN0228,CUST0092,30324.04,27882.8,2441.24,2026-01-28,Paid
TXN_LOAN0228_31,LOAN0228,CUST0092,30324.04,28219.13,2104.91,2026-02-28,Paid
TXN_LOAN0228_32,LOAN0228,CUST0092,30324.04,28559.51,1764.53,2026-03-28,Paid
TXN_LOAN0228_33,LOAN0228,CUST0092,30324.04,28904.01,1420.03,2026-04-28,Paid
TXN_LOAN0228_34,LOAN0228,CUST0092,30324.04,29252.66,1071.38,2026-05-28,Paid
TXN_LOAN0228_35,LOAN0228,CUST0092,30324.04,29605.51,718.53,2026-06-28,Paid
TXN_LOAN0228_36,LOAN0228,CUST0092,30324.04,29962.83,361.21,2026-07-28,Paid
TXN_LOAN0229_1,LOAN0229,CUST0008,43922.53,31349.6,12572.93,2023-02-14,Paid
TXN_LOAN0229_2,LOAN0229,CUST0008,43922.53,31793.21,12129.32,2023-03-14,Paid
TXN_LOAN0229_3,LOAN0229,CUST0008,43922.53,32243.09,11679.44,2023-04-14,Paid
TXN_LOAN0229_4,LOAN0229,CUST0008,43922.53,32699.34,11223.19,2023-05-14,Paid
TXN_LOAN0229_5,LOAN0229,CUST0008,43922.53,33162.04,10760.49,2023-06-14,Paid
TXN_LOAN0229_6,LOAN0229,CUST0008,43922.53,33631.29,10291.24,2023-07-14,Paid
TXN_LOAN0229_7,LOAN0229,CUST0008,43922.53,34107.19,9815.34,2023-08-14,Missed
TXN_LOAN0229_8,LOAN0229,CUST0008,43922.53,34589.81,9332.72,2023-09-14,Paid
TXN_LOAN0229_9,LOAN0229,CUST0008,43922.53,35079.27,8843.26,2023-10-14,Paid
TXN_LOAN0229_10,LOAN0229,CUST0008,43922.53,35575.65,8346.88,2023-11-14,Paid
TXN_LOAN0229_11,LOAN0229,CUST0008,43922.53,36079.05,7843.48,2023-12-14,Paid
TXN_LOAN0229_12,LOAN0229,CUST0008,43922.53,36589.58,7332.95,2024-01-14,Paid
TXN_LOAN0229_13,LOAN0229,CUST0008,43922.53,37107.33,6815.2,2024-02-14,Missed
TXN_LOAN0229_14,LOAN0229,CUST0008,43922.53,37632.41,6290.12,2024-03-14,Paid
TXN_LOAN0229_15,LOAN0229,CUST0008,43922.53,38164.92,5757.61,2024-04-14,Missed
TXN_LOAN0229_16,LOAN0229,CUST0008,43922.53,38704.96,5217.57,2024-05-14,Paid
TXN_LOAN0229_17,LOAN0229,CUST0008,43922.53,39252.65,4669.88,2024-06-14,Paid
TXN_LOAN0229_18,LOAN0229,CUST0008,43922.53,39808.08,4114.45,2024-07-14,Paid
TXN_LOAN0229_19,LOAN0229,CUST0008,43922.53,40371.37,3551.16,2024-08-14,Paid
TXN_LOAN0229_20,LOAN0229,CUST0008,43922.53,40942.64,2979.89,2024-09-14,Paid
TXN_LOAN0229_21,LOAN0229,CUST0008,43922.53,41521.99,2400.54,2024-10-14,Paid
TXN_LOAN0229_22,LOAN0229,CUST0008,43922.53,42109.54,1812.99,2024-11-14,Paid
TXN_LOAN0229_23,LOAN0229,CUST0008,43922.53,42705.4,1217.13,2024-12-14,Paid
TXN_LOAN0229_24,LOAN0229,CUST0008,43922.53,43309.59,612.94,2025-01-14,Paid
TXN_LOAN0230_1,LOAN0230,CUST0162,18427.4,12161.19,6266.21,2023-06-01,Paid
TXN_LOAN0230_2,LOAN0230,CUST0162,18427.4,12266.94,6160.46,2023-07-01,Paid
TXN_LOAN0230_3,LOAN0230,CUST0162,18427.4,12373.61,6053.79,2023-08-01,Paid
TXN_LOAN0230_4,LOAN0230,CUST0162,18427.4,12481.21,5946.19,2023-09-01,Paid
TXN_LOAN0230_5,LOAN0230,CUST0162,18427.4,12589.74,5837.66,2023-10-01,Paid
TXN_LOAN0230_6,LOAN0230,CUST0162,18427.4,12699.22,5728.18,2023-11-01,Paid
TXN_LOAN0230_7,LOAN0230,CUST0162,18427.4,12809.65,5617.75,2023-12-01,Paid
TXN_LOAN0230_8,LOAN0230,CUST0162,18427.4,12921.04,5506.36,2024-01-01,Paid
TXN_LOAN0230_9,LOAN0230,CUST0162,18427.4,13033.39,5394.01,2024-02-01,Missed
TXN_LOAN0230_10,LOAN0230,CUST0162,18427.4,13146.73,5280.67,2024-03-01,Paid
TXN_LOAN0230_11,LOAN0230,CUST0162,18427.4,13261.05,5166.35,2024-04-01,Paid
TXN_LOAN0230_12,LOAN0230,CUST0162,18427.4,13376.36,5051.04,2024-05-01,Paid
TXN_LOAN0230_13,LOAN0230,CUST0162,18427.4,13492.68,4934.72,2024-06-01,Missed
TXN_LOAN0230_14,LOAN0230,CUST0162,18427.4,13610.01,4817.39,2024-07-01,Paid
TXN_LOAN0230_15,LOAN0230,CUST0162,18427.4,13728.35,4699.05,2024-08-01,Paid
TXN_LOAN0230_16,LOAN0230,CUST0162,18427.4,13847.73,4579.67,2024-09-01,Missed
TXN_LOAN0230_17,LOAN0230,CUST0162,18427.4,13968.15,4459.25,2024-10-01,Missed
TXN_LOAN0230_18,LOAN0230,CUST0162,18427.4,14089.61,4337.79,2024-11-01,Missed
TXN_LOAN0230_19,LOAN0230,CUST0162,18427.4,14212.13,4215.27,2024-12-01,Paid
TXN_LOAN0230_20,LOAN0230,CUST0162,18427.4,14335.71,4091.69,2025-01-01,Paid
TXN_LOAN0230_21,LOAN0230,CUST0162,18427.4,14460.37,3967.03,2025-02-01,Paid
TXN_LOAN0230_22,LOAN0230,CUST0162,18427.4,14586.11,3841.29,2025-03-01,Paid
TXN_LOAN0230_23,LOAN0230,CUST0162,18427.4,14712.95,3714.45,2025-04-01,Paid
TXN_LOAN0230_24,LOAN0230,CUST0162,18427.4,14840.89,3586.51,2025-05-01,Paid
TXN_LOAN0230_25,LOAN0230,CUST0162,18427.4,14969.94,3457.46,2025-06-01,Paid
TXN_LOAN0230_26,LOAN0230,CUST0162,18427.4,15100.12,3327.28,2025-07-01,Paid
TXN_LOAN0230_27,LOAN0230,CUST0162,18427.4,15231.42,3195.98,2025-08-01,Paid
TXN_LOAN0230_28,LOAN0230,CUST0162,18427.4,15363.87,3063.53,2025-09-01,Paid
TXN_LOAN0230_29,LOAN0230,CUST0162,18427.4,15497.47,2929.93,2025-10-01,Paid
TXN_LOAN0230_30,LOAN0230,CUST0162,18427.4,15632.23,2795.17,2025-11-01,Paid
TXN_LOAN0230_31,LOAN0230,CUST0162,18427.4,15768.16,2659.24,2025-12-01,Paid
TXN_LOAN0230_32,LOAN0230,CUST0162,18427.4,15905.28,2522.12,2026-01-01,Paid
TXN_LOAN0230_33,LOAN0230,CUST0162,18427.4,16043.58,2383.82,2026-02-01,Missed
TXN_LOAN0230_34,LOAN0230,CUST0162,18427.4,16183.09,2244.31,2026-03-01,Paid
TXN_LOAN0230_35,LOAN0230,CUST0162,18427.4,16323.82,2103.58,2026-04-01,Paid
TXN_LOAN0230_36,LOAN0230,CUST0162,18427.4,16465.76,1961.64,2026-05-01,Paid
TXN_LOAN0230_37,LOAN0230,CUST0162,18427.4,16608.95,1818.45,2026-06-01,Paid
TXN_LOAN0230_38,LOAN0230,CUST0162,18427.4,16753.37,1674.03,2026-07-01,Paid
TXN_LOAN0230_39,LOAN0230,CUST0162,18427.4,16899.05,1528.35,2026-08-01,Paid
TXN_LOAN0230_40,LOAN0230,CUST0162,18427.4,17046.0,1381.4,2026-09-01,Paid
TXN_LOAN0230_41,LOAN0230,CUST0162,18427.4,17194.23,1233.17,2026-10-01,Paid
TXN_LOAN0230_42,LOAN0230,CUST0162,18427.4,17343.75,1083.65,2026-11-01,Paid
TXN_LOAN0230_43,LOAN0230,CUST0162,18427.4,17494.56,932.84,2026-12-01,Paid
TXN_LOAN0230_44,LOAN0230,CUST0162,18427.4,17646.69,780.71,2027-01-01,Paid
TXN_LOAN0230_45,LOAN0230,CUST0162,18427.4,17800.14,627.26,2027-02-01,Paid
TXN_LOAN0230_46,LOAN0230,CUST0162,18427.4,17954.92,472.48,2027-03-01,Paid
TXN_LOAN0230_47,LOAN0230,CUST0162,18427.4,18111.05,316.35,2027-04-01,Paid
TXN_LOAN0230_48,LOAN0230,CUST0162,18427.4,18268.73,158.67,2027-05-01,Paid
TXN_LOAN0231_1,LOAN0231,CUST0035,34537.04,24510.15,10026.89,2023-02-20,Paid
TXN_LOAN0231_2,LOAN0231,CUST0035,34537.04,24862.9,9674.14,2023-03-20,Paid
TXN_LOAN0231_3,LOAN0231,CUST0035,34537.04,25220.73,9316.31,2023-04-20,Paid
TXN_LOAN0231_4,LOAN0231,CUST0035,34537.04,25583.7,8953.34,2023-05-20,Missed
TXN_LOAN0231_5,LOAN0231,CUST0035,34537.04,25951.9,8585.14,2023-06-20,Paid
TXN_LOAN0231_6,LOAN0231,CUST0035,34537.04,26325.4,8211.64,2023-07-20,Paid
TXN_LOAN0231_7,LOAN0231,CUST0035,34537.04,26704.27,7832.77,2023-08-20,Paid
TXN_LOAN0231_8,LOAN0231,CUST0035,34537.04,27088.6,7448.44,2023-09-20,Paid
TXN_LOAN0231_9,LOAN0231,CUST0035,34537.04,27478.46,7058.58,2023-10-20,Paid
TXN_LOAN0231_10,LOAN0231,CUST0035,34537.04,27873.93,6663.11,2023-11-20,Paid
TXN_LOAN0231_11,LOAN0231,CUST0035,34537.04,28275.09,6261.95,2023-12-20,Paid
TXN_LOAN0231_12,LOAN0231,CUST0035,34537.04,28682.02,5855.02,2024-01-20,Paid
TXN_LOAN0231_13,LOAN0231,CUST0035,34537.04,29094.81,5442.23,2024-02-20,Paid
TXN_LOAN0231_14,LOAN0231,CUST0035,34537.04,29513.54,5023.5,2024-03-20,Paid
TXN_LOAN0231_15,LOAN0231,CUST0035,34537.04,29938.3,4598.74,2024-04-20,Paid
TXN_LOAN0231_16,LOAN0231,CUST0035,34537.04,30369.17,4167.87,2024-05-20,Paid
TXN_LOAN0231_17,LOAN0231,CUST0035,34537.04,30806.24,3730.8,2024-06-20,Paid
TXN_LOAN0231_18,LOAN0231,CUST0035,34537.04,31249.6,3287.44,2024-07-20,Paid
TXN_LOAN0231_19,LOAN0231,CUST0035,34537.04,31699.35,2837.69,2024-08-20,Paid
TXN_LOAN0231_20,LOAN0231,CUST0035,34537.04,32155.56,2381.48,2024-09-20,Paid
TXN_LOAN0231_21,LOAN0231,CUST0035,34537.04,32618.34,1918.7,2024-10-20,Paid
TXN_LOAN0231_22,LOAN0231,CUST0035,34537.04,33087.79,1449.25,2024-11-20,Paid
TXN_LOAN0231_23,LOAN0231,CUST0035,34537.04,33563.98,973.06,2024-12-20,Paid
TXN_LOAN0231_24,LOAN0231,CUST0035,34537.04,34047.17,489.87,2025-01-20,Paid
TXN_LOAN0232_1,LOAN0232,CUST0096,73039.09,67039.03,6000.06,2023-04-16,Paid
TXN_LOAN0232_2,LOAN0232,CUST0096,73039.09,67519.62,5519.47,2023-05-16,Paid
TXN_LOAN0232_3,LOAN0232,CUST0096,73039.09,68003.66,5035.43,2023-06-16,Paid
TXN_LOAN0232_4,LOAN0232,CUST0096,73039.09,68491.17,4547.92,2023-07-16,Missed
TXN_LOAN0232_5,LOAN0232,CUST0096,73039.09,68982.18,4056.91,2023-08-16,Paid
TXN_LOAN0232_6,LOAN0232,CUST0096,73039.09,69476.71,3562.38,2023-09-16,Paid
TXN_LOAN0232_7,LOAN0232,CUST0096,73039.09,69974.78,3064.31,2023-10-16,Paid
TXN_LOAN0232_8,LOAN0232,CUST0096,73039.09,70476.42,2562.67,2023-11-16,Paid
TXN_LOAN0232_9,LOAN0232,CUST0096,73039.09,70981.66,2057.43,2023-12-16,Paid
TXN_LOAN0232_10,LOAN0232,CUST0096,73039.09,71490.52,1548.57,2024-01-16,Paid
TXN_LOAN0232_11,LOAN0232,CUST0096,73039.09,72003.03,1036.06,2024-02-16,Missed
TXN_LOAN0232_12,LOAN0232,CUST0096,73039.09,72519.22,519.87,2024-03-16,Paid
TXN_LOAN0233_1,LOAN0233,CUST0088,11058.98,5553.53,5505.45,2023-09-30,Paid
TXN_LOAN0233_2,LOAN0233,CUST0088,11058.98,5633.8,5425.18,2023-10-31,Paid
TXN_LOAN0233_3,LOAN0233,CUST0088,11058.98,5715.23,5343.75,2023-11-30,Paid
TXN_LOAN0233_4,LOAN0233,CUST0088,11058.98,5797.84,5261.14,2023-12-31,Paid
TXN_LOAN0233_5,LOAN0233,CUST0088,11058.98,5881.64,5177.34,2024-01-31,Paid
TXN_LOAN0233_6,LOAN0233,CUST0088,11058.98,5966.65,5092.33,2024-02-29,Paid
TXN_LOAN0233_7,LOAN0233,CUST0088,11058.98,6052.89,5006.09,2024-03-31,Paid
TXN_LOAN0233_8,LOAN0233,CUST0088,11058.98,6140.37,4918.61,2024-04-30,Paid
TXN_LOAN0233_9,LOAN0233,CUST0088,11058.98,6229.12,4829.86,2024-05-31,Paid
TXN_LOAN0233_10,LOAN0233,CUST0088,11058.98,6319.16,4739.82,2024-06-30,Paid
TXN_LOAN0233_11,LOAN0233,CUST0088,11058.98,6410.49,4648.49,2024-07-31,Paid
TXN_LOAN0233_12,LOAN0233,CUST0088,11058.98,6503.15,4555.83,2024-08-31,Paid
TXN_LOAN0233_13,LOAN0233,CUST0088,11058.98,6597.14,4461.84,2024-09-30,Paid
TXN_LOAN0233_14,LOAN0233,CUST0088,11058.98,6692.49,4366.49,2024-10-31,Paid
TXN_LOAN0233_15,LOAN0233,CUST0088,11058.98,6789.22,4269.76,2024-11-30,Missed
TXN_LOAN0233_16,LOAN0233,CUST0088,11058.98,6887.35,4171.63,2024-12-31,Paid
TXN_LOAN0233_17,LOAN0233,CUST0088,11058.98,6986.9,4072.08,2025-01-31,Paid
TXN_LOAN0233_18,LOAN0233,CUST0088,11058.98,7087.89,3971.09,2025-02-28,Paid
TXN_LOAN0233_19,LOAN0233,CUST0088,11058.98,7190.33,3868.65,2025-03-31,Paid
TXN_LOAN0233_20,LOAN0233,CUST0088,11058.98,7294.26,3764.72,2025-04-30,Paid
TXN_LOAN0233_21,LOAN0233,CUST0088,11058.98,7399.69,3659.29,2025-05-31,Paid
TXN_LOAN0233_22,LOAN0233,CUST0088,11058.98,7506.64,3552.34,2025-06-30,Paid
TXN_LOAN0233_23,LOAN0233,CUST0088,11058.98,7615.14,3443.84,2025-07-31,Paid
TXN_LOAN0233_24,LOAN0233,CUST0088,11058.98,7725.2,3333.78,2025-08-31,Paid
TXN_LOAN0233_25,LOAN0233,CUST0088,11058.98,7836.86,3222.12,2025-09-30,Paid
TXN_LOAN0233_26,LOAN0233,CUST0088,11058.98,7950.13,3108.85,2025-10-31,Paid
TXN_LOAN0233_27,LOAN0233,CUST0088,11058.98,8065.04,2993.94,2025-11-30,Paid
TXN_LOAN0233_28,LOAN0233,CUST0088,11058.98,8181.61,2877.37,2025-12-31,Paid
TXN_LOAN0233_29,LOAN0233,CUST0088,11058.98,8299.86,2759.12,2026-01-31,Paid
TXN_LOAN0233_30,LOAN0233,CUST0088,11058.98,8419.83,2639.15,2026-02-28,Paid
TXN_LOAN0233_31,LOAN0233,CUST0088,11058.98,8541.52,2517.46,2026-03-31,Paid
TXN_LOAN0233_32,LOAN0233,CUST0088,11058.98,8664.98,2394.0,2026-04-30,Paid
TXN_LOAN0233_33,LOAN0233,CUST0088,11058.98,8790.22,2268.76,2026-05-31,Paid
TXN_LOAN0233_34,LOAN0233,CUST0088,11058.98,8917.27,2141.71,2026-06-30,Paid
TXN_LOAN0233_35,LOAN0233,CUST0088,11058.98,9046.16,2012.82,2026-07-31,Paid
TXN_LOAN0233_36,LOAN0233,CUST0088,11058.98,9176.91,1882.07,2026-08-31,Paid
TXN_LOAN0233_37,LOAN0233,CUST0088,11058.98,9309.55,1749.43,2026-09-30,Paid
TXN_LOAN0233_38,LOAN0233,CUST0088,11058.98,9444.11,1614.87,2026-10-31,Paid
TXN_LOAN0233_39,LOAN0233,CUST0088,11058.98,9580.61,1478.37,2026-11-30,Paid
TXN_LOAN0233_40,LOAN0233,CUST0088,11058.98,9719.08,1339.9,2026-12-31,Paid
TXN_LOAN0233_41,LOAN0233,CUST0088,11058.98,9859.56,1199.42,2027-01-31,Paid
TXN_LOAN0233_42,LOAN0233,CUST0088,11058.98,10002.06,1056.92,2027-02-28,Paid
TXN_LOAN0233_43,LOAN0233,CUST0088,11058.98,10146.63,912.35,2027-03-31,Paid
TXN_LOAN0233_44,LOAN0233,CUST0088,11058.98,10293.29,765.69,2027-04-30,Paid
TXN_LOAN0233_45,LOAN0233,CUST0088,11058.98,10442.06,616.92,2027-05-31,Paid
TXN_LOAN0233_46,LOAN0233,CUST0088,11058.98,10592.99,465.99,2027-06-30,Paid
TXN_LOAN0233_47,LOAN0233,CUST0088,11058.98,10746.09,312.89,2027-07-31,Missed
TXN_LOAN0233_48,LOAN0233,CUST0088,11058.98,10901.46,157.52,2027-08-31,Paid
TXN_LOAN0234_1,LOAN0234,CUST0078,3227.03,2288.1,938.93,2023-09-11,Paid
TXN_LOAN0234_2,LOAN0234,CUST0078,3227.03,2310.06,916.97,2023-10-11,Paid
TXN_LOAN0234_3,LOAN0234,CUST0078,3227.03,2332.23,894.8,2023-11-11,Paid
TXN_LOAN0234_4,LOAN0234,CUST0078,3227.03,2354.61,872.42,2023-12-11,Paid
TXN_LOAN0234_5,LOAN0234,CUST0078,3227.03,2377.21,849.82,2024-01-11,Paid
TXN_LOAN0234_6,LOAN0234,CUST0078,3227.03,2400.02,827.01,2024-02-11,Paid
TXN_LOAN0234_7,LOAN0234,CUST0078,3227.03,2423.06,803.97,2024-03-11,Paid
TXN_LOAN0234_8,LOAN0234,CUST0078,3227.03,2446.31,780.72,2024-04-11,Paid
TXN_LOAN0234_9,LOAN0234,CUST0078,3227.03,2469.79,757.24,2024-05-11,Paid
TXN_LOAN0234_10,LOAN0234,CUST0078,3227.03,2493.49,733.54,2024-06-11,Paid
TXN_LOAN0234_11,LOAN0234,CUST0078,3227.03,2517.42,709.61,2024-07-11,Paid
TXN_LOAN0234_12,LOAN0234,CUST0078,3227.03,2541.58,685.45,2024-08-11,Paid
TXN_LOAN0234_13,LOAN0234,CUST0078,3227.03,2565.97,661.06,2024-09-11,Paid
TXN_LOAN0234_14,LOAN0234,CUST0078,3227.03,2590.59,636.44,2024-10-11,Missed
TXN_LOAN0234_15,LOAN0234,CUST0078,3227.03,2615.46,611.57,2024-11-11,Paid
TXN_LOAN0234_16,LOAN0234,CUST0078,3227.03,2640.56,586.47,2024-12-11,Paid
TXN_LOAN0234_17,LOAN0234,CUST0078,3227.03,2665.9,561.13,2025-01-11,Missed
TXN_LOAN0234_18,LOAN0234,CUST0078,3227.03,2691.48,535.55,2025-02-11,Paid
TXN_LOAN0234_19,LOAN0234,CUST0078,3227.03,2717.31,509.72,2025-03-11,Paid
TXN_LOAN0234_20,LOAN0234,CUST0078,3227.03,2743.39,483.64,2025-04-11,Paid
TXN_LOAN0234_21,LOAN0234,CUST0078,3227.03,2769.72,457.31,2025-05-11,Paid
TXN_LOAN0234_22,LOAN0234,CUST0078,3227.03,2796.3,430.73,2025-06-11,Paid
TXN_LOAN0234_23,LOAN0234,CUST0078,3227.03,2823.13,403.9,2025-07-11,Paid
TXN_LOAN0234_24,LOAN0234,CUST0078,3227.03,2850.23,376.8,2025-08-11,Paid
TXN_LOAN0234_25,LOAN0234,CUST0078,3227.03,2877.58,349.45,2025-09-11,Paid
TXN_LOAN0234_26,LOAN0234,CUST0078,3227.03,2905.19,321.84,2025-10-11,Paid
TXN_LOAN0234_27,LOAN0234,CUST0078,3227.03,2933.08,293.95,2025-11-11,Paid
TXN_LOAN0234_28,LOAN0234,CUST0078,3227.03,2961.22,265.81,2025-12-11,Paid
TXN_LOAN0234_29,LOAN0234,CUST0078,3227.03,2989.64,237.39,2026-01-11,Paid
TXN_LOAN0234_30,LOAN0234,CUST0078,3227.03,3018.33,208.7,2026-02-11,Paid
TXN_LOAN0234_31,LOAN0234,CUST0078,3227.03,3047.3,179.73,2026-03-11,Paid
TXN_LOAN0234_32,LOAN0234,CUST0078,3227.03,3076.54,150.49,2026-04-11,Paid
TXN_LOAN0234_33,LOAN0234,CUST0078,3227.03,3106.07,120.96,2026-05-11,Paid
TXN_LOAN0234_34,LOAN0234,CUST0078,3227.03,3135.88,91.15,2026-06-11,Paid
TXN_LOAN0234_35,LOAN0234,CUST0078,3227.03,3165.97,61.06,2026-07-11,Paid
TXN_LOAN0234_36,LOAN0234,CUST0078,3227.03,3196.28,30.75,2026-08-11,Paid
TXN_LOAN0235_1,LOAN0235,CUST0032,25968.58,21699.23,4269.35,2023-04-11,Paid
TXN_LOAN0235_2,LOAN0235,CUST0032,25968.58,21862.23,4106.35,2023-05-11,Paid
TXN_LOAN0235_3,LOAN0235,CUST0032,25968.58,22026.46,3942.12,2023-06-11,Paid
TXN_LOAN0235_4,LOAN0235,CUST0032,25968.58,22191.92,3776.66,2023-07-11,Paid
TXN_LOAN0235_5,LOAN0235,CUST0032,25968.58,22358.62,3609.96,2023-08-11,Paid
TXN_LOAN0235_6,LOAN0235,CUST0032,25968.58,22526.58,3442.0,2023-09-11,Paid
TXN_LOAN0235_7,LOAN0235,CUST0032,25968.58,22695.79,3272.79,2023-10-11,Missed
TXN_LOAN0235_8,LOAN0235,CUST0032,25968.58,22866.28,3102.3,2023-11-11,Paid
TXN_LOAN0235_9,LOAN0235,CUST0032,25968.58,23038.05,2930.53,2023-12-11,Paid
TXN_LOAN0235_10,LOAN0235,CUST0032,25968.58,23211.1,2757.48,2024-01-11,Paid
TXN_LOAN0235_11,LOAN0235,CUST0032,25968.58,23385.46,2583.12,2024-02-11,Paid
TXN_LOAN0235_12,LOAN0235,CUST0032,25968.58,23561.13,2407.45,2024-03-11,Paid
TXN_LOAN0235_13,LOAN0235,CUST0032,25968.58,23738.12,2230.46,2024-04-11,Paid
TXN_LOAN0235_14,LOAN0235,CUST0032,25968.58,23916.44,2052.14,2024-05-11,Paid
TXN_LOAN0235_15,LOAN0235,CUST0032,25968.58,24096.09,1872.49,2024-06-11,Paid
TXN_LOAN0235_16,LOAN0235,CUST0032,25968.58,24277.1,1691.48,2024-07-11,Missed
TXN_LOAN0235_17,LOAN0235,CUST0032,25968.58,24459.46,1509.12,2024-08-11,Missed
TXN_LOAN0235_18,LOAN0235,CUST0032,25968.58,24643.2,1325.38,2024-09-11,Paid
